acceptedDate,accountPayables,accountsPayables,accountsReceivables,accumulatedOtherComprehensiveIncomeLoss,acquisitionsNet,calendarYear,capitalExpenditure,capitalLeaseObligations,cashAndCashEquivalents,cashAndShortTermInvestments,cashAtBeginningOfPeriod,cashAtEndOfPeriod,changeInWorkingCapital,cik,commonStock,commonStockIssued,commonStockRepurchased,company_name,costAndExpenses,costOfRevenue,currency,date,debtRepayment,deferredIncomeTax,deferredRevenue,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,depreciationAndAmortization,dividendsPaid,ebitda,ebitdaratio,effectOfForexChangesOnCash,eps,epsdiluted,error,exchange,fillingDate,finalLink,freeCashFlow,generalAndAdministrativeExpenses,goodwill,goodwillAndIntangibleAssets,grossProfit,grossProfitRatio,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,intangibleAssets,interestExpense,interestIncome,inventory,investmentsInPropertyPlantAndEquipment,link,longTermDebt,longTermInvestments,matched_name,minorityInterest,netCashProvidedByOperatingActivities,netCashUsedForInvestingActivites,netCashUsedProvidedByFinancingActivities,netChangeInCash,netDebt,netIncome,netIncomeRatio,netReceivables,operatingCashFlow,operatingExpenses,operatingIncome,operatingIncomeRatio,otherAssets,otherCurrentAssets,otherCurrentLiabilities,otherExpenses,otherFinancingActivites,otherInvestingActivites,otherLiabilities,otherNonCashItems,otherNonCurrentAssets,otherNonCurrentLiabilities,otherWorkingCapital,othertotalStockholdersEquity,period,preferredStock,propertyPlantEquipmentNet,purchasesOfInvestments,reportedCurrency,researchAndDevelopmentExpenses,retainedEarnings,revenue,salesMaturitiesOfInvestments,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,shortTermDebt,shortTermInvestments,stockBasedCompensation,symbol,taxAssets,taxPayables,totalAssets,totalCurrentAssets,totalCurrentLiabilities,totalDebt,totalEquity,totalInvestments,totalLiabilities,totalLiabilitiesAndStockholdersEquity,totalLiabilitiesAndTotalEquity,totalNonCurrentAssets,totalNonCurrentLiabilities,totalOtherIncomeExpensesNet,totalStockholdersEquity,weightedAverageShsOut,weightedAverageShsOutDil
2022-03-30 20:00:00,5835776.0,,,-7.993605777301127e-09,,2021.0,,0.0,5861918.0,5861918.0,,,,1040587.0,107134.0,,,Hilton,,,USD,2022-03-31,,,0.0,0.0,0.0,,,,,,,,,NASDAQ,2022-03-31,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,211219519.0,Hilton Tactical Income Fund,0.0,,,,,-861918.0,,,3371641.0,,,,,0.0,1242589.0,1010420.0,,,,0.0,,-211219519.0,0.0,,206647413.0,FY,0.0,0.0,,USD,,3094924.0,,,,,5000000.0,0.0,,HCYAX,0.0,0.0,221695667.0,10476148.0,11846196.0,5000000.0,209849471.0,211219519.0,11846196.0,221695667.0,221695667.0,211219519.0,0.0,,209849471.0,,
2022-03-30 20:00:00,,0.0,0.0,,0.0,2021.0,0.0,,,,0.0,0.0,0.0,1040587.0,,0.0,0.0,Hilton,,,USD,2022-03-31,0.0,0.0,,,,0.0,0.0,,,0.0,,,,NASDAQ,2022-03-31,,0.0,,,,,,,,,,,,0.0,0.0,,,,Hilton Tactical Income Fund,,0.0,0.0,0.0,0.0,,-5659207.0,,,0.0,,,,,,,,0.0,0.0,,5659207.0,,,0.0,,FY,,,0.0,USD,,,,0.0,,,,,0.0,HCYAX,,,,,,,,,,,,,,,,,
2023-03-30 20:00:00,,,,,,2022.0,,,,,,,,1040587.0,,,,Hilton,23155597.0,0.0,USD,2023-03-31,,,,,,-7745721.0,,-21544384.0,-2.3020531867,,-1.29,-1.29,,NASDAQ,2023-03-31,,,1578303.0,,,9358769.0,1.0,-13798663.0,-1.4744100426,-21544384.0,,0.0,1834.0,,,,,,Hilton Tactical Income Fund,,,,,,,-13798663.0,-1.4744100426,,,23155597.0,7745721.0,0.8276431441,,,,0.0,,,,,,,,,FY,,,,USD,0.0,,9358769.0,,34745.0,1613048.0,,,,HCYAX,,,,,,,,,,,,,,-21544384.0,,10713414.0,10713411.0
2023-03-30 20:00:00,609254.0,,,0.0,,2022.0,,0.0,1236287.0,1236287.0,,,,1040587.0,107134.0,,,Hilton,,,USD,2023-03-31,,,0.0,0.0,0.0,,,,,,,,,NASDAQ,2023-03-31,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,184173903.0,Hilton Tactical Income Fund,0.0,,,,,-1236287.0,,,2339668.0,,,,,0.0,938895.0,387294.0,,,,0.0,,-184173903.0,0.0,,206647413.0,FY,0.0,0.0,,USD,,-19062342.0,,,,,0.0,0.0,,HCYAX,0.0,0.0,188688753.0,4514850.0,996548.0,0.0,187692205.0,184173903.0,996548.0,188688753.0,188688753.0,184173903.0,0.0,,187692205.0,,
2023-03-30 20:00:00,,0.0,0.0,,0.0,2022.0,0.0,,,,0.0,0.0,0.0,1040587.0,,0.0,0.0,Hilton,,,USD,2023-03-31,0.0,0.0,,,,0.0,0.0,,,0.0,,,,NASDAQ,2023-03-31,,0.0,,,,,,,,,,,,0.0,0.0,,,,Hilton Tactical Income Fund,,0.0,0.0,0.0,0.0,,-13798663.0,,,0.0,,,,,,,,0.0,0.0,,13798663.0,,,0.0,,FY,,,0.0,USD,,,,0.0,,,,,0.0,HCYAX,,,,,,,,,,,,,,,,,
2022-02-18 13:45:17,,,,,,2021.0,,,,,,,,932696.0,,,,Insight,9105686000.0,7988556000.0,USD,2021-12-31,,,,,,55421000.0,,386860000.0,0.0409978134,,6.27,5.95,,NASDAQ,2022-02-18,https://www.sec.gov/Archives/edgar/data/932696/000162828022003153/nsit-20211231.htm,,1050755000.0,,,1447557000.0,0.1534060688,292557000.0,0.0310039738,73212000.0,,40516000.0,40516000.0,,,https://www.sec.gov/Archives/edgar/data/932696/000162828022003153/0001628280-22-003153-index.htm,,,"Insight Enterprises, Inc.",,,,,,,219345000.0,0.0232452706,,,1117130000.0,332061000.0,0.0351904434,,,,1012000.0,,,,,,,,,FY,,,,USD,0.0,,9436113000.0,,66375000.0,1117130000.0,,,,NSIT,,,,,,,,,,,,,,-39504000.0,,35011000.0,36863000.0
2022-02-18 13:45:17,2091732000.0,,,-27094000.0,,2021.0,,58469000.0,103840000.0,103840000.0,,,,932696.0,349000.0,,,Insight,,,USD,2021-12-31,,,0.0,0.0,47073000.0,,,,,,,,,NASDAQ,2022-02-18,https://www.sec.gov/Archives/edgar/data/932696/000162828022003153/nsit-20211231.htm,,,428346000.0,643134000.0,,,,,,214788000.0,,,328101000.0,,https://www.sec.gov/Archives/edgar/data/932696/000162828022003153/0001628280-22-003153-index.htm,361570000.0,-47073000.0,"Insight Enterprises, Inc.",0.0,,,,,257766000.0,,,2936732000.0,,,,,0.0,199638000.0,423489000.0,,,,0.0,,301372000.0,255953000.0,,368282000.0,FY,0.0,176263000.0,,USD,,1167690000.0,,,,,36000.0,0.0,,NSIT,47073000.0,0.0,4689080000.0,3568311000.0,2515257000.0,361606000.0,1509227000.0,-47073000.0,3179853000.0,4689080000.0,4689080000.0,1120769000.0,664596000.0,,1509227000.0,,
2022-02-18 13:45:17,,303395000.0,-289009000.0,,31005000.0,2021.0,-52079000.0,,,,130582000.0,105977000.0,-162592000.0,932696.0,,0.0,-50000000.0,Insight,,,USD,2021-12-31,-4040496000.0,11858000.0,,,,55421000.0,0.0,,,-5857000.0,,,,NASDAQ,2022-02-18,https://www.sec.gov/Archives/edgar/data/932696/000162828022003153/nsit-20211231.htm,111632000.0,,,,,,,,,,,,-148941000.0,-52079000.0,https://www.sec.gov/Archives/edgar/data/932696/000162828022003153/0001628280-22-003153-index.htm,,,"Insight Enterprises, Inc.",,163711000.0,-21074000.0,-161385000.0,-24605000.0,,219345000.0,,,163711000.0,,,,,,,,3929111000.0,31005000.0,,21478000.0,,,-28037000.0,,FY,,,0.0,USD,,,,0.0,,,,,18201000.0,NSIT,,,,,,,,,,,,,,,,,
2023-02-16 12:41:35,,,,,,2022.0,,,,,,,,932696.0,,,,Insight,10011284000.0,8794624000.0,USD,2022-12-31,,,,,,56614000.0,,476751000.0,0.0457043688,,8.04,7.66,,NASDAQ,2023-02-16,https://www.sec.gov/Archives/edgar/data/932696/000162828023003850/nsit-20221231.htm,,1127993000.0,,,1636567000.0,0.1568916723,374433000.0,0.0358955176,93825000.0,,39497000.0,39497000.0,,,https://www.sec.gov/Archives/edgar/data/932696/000162828023003850/0001628280-23-003850-index.htm,,,"Insight Enterprises, Inc.",,,,,,,280608000.0,0.0269008592,,,1216660000.0,413700000.0,0.0396599008,,,,230000.0,,,,,,,,,FY,,,,USD,0.0,,10431191000.0,,88667000.0,1216660000.0,,,,NSIT,,,,,,,,,,,,,,-39267000.0,,34903000.0,36620000.0
2023-02-16 12:41:35,2086390000.0,,,-58802000.0,,2022.0,,63324000.0,163637000.0,163637000.0,,,,932696.0,340000.0,,,Insight,,,USD,2022-12-31,,,32844000.0,0.0,32844000.0,,,,,,,,,NASDAQ,2023-02-16,https://www.sec.gov/Archives/edgar/data/932696/000162828023003850/nsit-20221231.htm,,,493033000.0,698031000.0,,,,,,204998000.0,,,265154000.0,,https://www.sec.gov/Archives/edgar/data/932696/000162828023003850/0001628280-23-003850-index.htm,291672000.0,161837000.0,"Insight Enterprises, Inc.",0.0,,,,,474263000.0,,,3272371000.0,,,,,0.0,199506000.0,400945000.0,,,,0.0,,114941000.0,283590000.0,,327872000.0,FY,0.0,204260000.0,,USD,,1368658000.0,,,,,346228000.0,0.0,,NSIT,32844000.0,0.0,5112581000.0,3900668000.0,2866407000.0,637900000.0,1638068000.0,161837000.0,3474513000.0,5112581000.0,5112581000.0,1211913000.0,608106000.0,,1638068000.0,,
2023-02-16 12:41:35,,53607000.0,-406370000.0,,-68248000.0,2022.0,-70939000.0,,,,105977000.0,165718000.0,-266781000.0,932696.0,,0.0,-107922000.0,Insight,,,USD,2022-12-31,-4441817000.0,-9251000.0,,,,56614000.0,0.0,,,-14531000.0,,,,NASDAQ,2023-02-16,https://www.sec.gov/Archives/edgar/data/932696/000162828023003850/nsit-20221231.htm,27167000.0,,,,,,,,,,,,53711000.0,-70939000.0,https://www.sec.gov/Archives/edgar/data/932696/000162828023003850/0001628280-23-003850-index.htm,,,"Insight Enterprises, Inc.",,98106000.0,-137841000.0,114007000.0,59741000.0,,280608000.0,,,98106000.0,,,,,,,,4663746000.0,1346000.0,,14206000.0,,,32271000.0,,FY,,,0.0,USD,,,,0.0,,,,,22710000.0,NSIT,,,,,,,,,,,,,,,,,
2024-02-22 16:38:08,,,,,,2023.0,,,,,,,,932696.0,,,,Insight,8742558000.0,7506315000.0,USD,2023-12-31,,,,,,62476000.0,,495758000.0,0.054028623,,8.53,7.55,,NASDAQ,2024-02-22,https://www.sec.gov/Archives/edgar/data/932696/000162828024006391/nsit-20231231.htm,,1154284000.0,,,1669525000.0,0.1819479198,377854000.0,0.0411792272,96545000.0,,41124000.0,0.0,,,https://www.sec.gov/Archives/edgar/data/932696/000162828024006391/0001628280-24-006391-index.htm,,,"Insight Enterprises, Inc.",,,,,,,281309000.0,0.0306575747,,,1236243000.0,433282000.0,0.0472198731,,,,-817000.0,,,,,,,,,FY,,,,USD,0.0,,9175840000.0,,81959000.0,1236243000.0,,,,NSIT,,,,,,,,,,,,,,-55428000.0,,32991000.0,37241000.0
2024-02-22 16:38:08,2255183000.0,,,-41612000.0,,2023.0,,71033000.0,268730000.0,268730000.0,,,,932696.0,326000.0,,,Insight,,,USD,2023-12-31,,,0.0,584717000.0,27588000.0,,,,,,,,,NASDAQ,2024-02-22,https://www.sec.gov/Archives/edgar/data/932696/000162828024006391/nsit-20231231.htm,,,684345000.0,1054032000.0,,,,,,369687000.0,,,184605000.0,,https://www.sec.gov/Archives/edgar/data/932696/000162828024006391/0001628280-24-006391-index.htm,592517000.0,545446000.0,"Insight Enterprises, Inc.",0.0,,,,,311124000.0,,,3688808000.0,,,,,0.0,189158000.0,538346000.0,,,,-1177234000.0,,12730000.0,-27588000.0,,328607000.0,FY,0.0,210061000.0,,USD,,1448412000.0,,,,,579854000.0,0.0,,NSIT,132780000.0,0.0,6286350000.0,4331301000.0,3373383000.0,579854000.0,1735733000.0,545446000.0,3373383000.0,6286350000.0,6286350000.0,1955049000.0,1177234000.0,,1735733000.0,,
2024-02-22 16:38:08,,328019000.0,-152582000.0,,-465949000.0,2023.0,-39252000.0,,,,163637000.0,268730000.0,249709000.0,932696.0,,0.0,-217108000.0,Insight,,,USD,2023-12-31,-229152000.0,-13080000.0,,,,62476000.0,0.0,,,7449000.0,,,,NASDAQ,2024-02-22,https://www.sec.gov/Archives/edgar/data/932696/000162828024006391/nsit-20231231.htm,580279000.0,,,,,,,,,,,,75729000.0,-39252000.0,https://www.sec.gov/Archives/edgar/data/932696/000162828024006391/0001628280-24-006391-index.htm,,,"Insight Enterprises, Inc.",,619531000.0,-505201000.0,-16712000.0,105093000.0,,281309000.0,,,619531000.0,,,,,,,,429548000.0,15515000.0,,10166000.0,,,-1457000.0,,FY,,,0.0,USD,,,,0.0,,,,,28951000.0,NSIT,,,,,,,,,,,,,,,,,
2021-09-08 16:09:57,,,,,,2021.0,,,,,,,,896878.0,,,,Intuit,7133000000.0,1683000000.0,USD,2021-07-31,,,,,,363000000.0,,2948000000.0,0.3060313506,,7.64,7.55,,NASDAQ,2021-09-08,https://www.sec.gov/Archives/edgar/data/896878/000089687821000233/intu-20210731.htm,,982000000.0,,,7950000000.0,0.8252880723,2556000000.0,0.265337901,494000000.0,,29000000.0,85000000.0,,,https://www.sec.gov/Archives/edgar/data/896878/000089687821000233/0000896878-21-000233-index.htm,,,Intuit Inc.,,,,,,,2062000000.0,0.2140558497,,,5450000000.0,2500000000.0,0.259524551,,,,146000000.0,,,,,,,,,FY,,,,USD,1678000000.0,,9633000000.0,,2644000000.0,3626000000.0,,,,INTU,,,,,,,,,,,,,,56000000.0,,270000000.0,273000000.0
2021-09-08 16:09:57,623000000.0,,,-24000000.0,,2021.0,,380000000.0,2562000000.0,3870000000.0,,,,896878.0,3000000.0,,,Intuit,,,USD,2021-07-31,,,1141000000.0,8000000.0,525000000.0,,,,,,,,,NASDAQ,2021-09-08,https://www.sec.gov/Archives/edgar/data/896878/000089687821000233/intu-20210731.htm,,,5613000000.0,8865000000.0,,,,,,3252000000.0,,,-1431000000.0,,https://www.sec.gov/Archives/edgar/data/896878/000089687821000233/0000896878-21-000233-index.htm,2414000000.0,43000000.0,Intuit Inc.,0.0,,,,,-148000000.0,,,514000000.0,,,,,0.0,2204000000.0,825000000.0,,,,0.0,,283000000.0,45000000.0,,-2406000000.0,FY,0.0,1160000000.0,,USD,,12296000000.0,,,,,66000000.0,1308000000.0,,INTU,8000000.0,8000000.0,15516000000.0,5157000000.0,2655000000.0,2414000000.0,9869000000.0,1351000000.0,5647000000.0,15516000000.0,15516000000.0,10359000000.0,2992000000.0,,9869000000.0,,
2021-09-08 16:09:57,,206000000.0,-104000000.0,,-3064000000.0,2021.0,-125000000.0,,,,6697000000.0,2819000000.0,-11000000.0,896878.0,,196000000.0,-1005000000.0,Intuit,,,USD,2021-07-31,-1338000000.0,-42000000.0,,,,363000000.0,-646000000.0,,,13000000.0,,,,NASDAQ,2021-09-08,https://www.sec.gov/Archives/edgar/data/896878/000089687821000233/intu-20210731.htm,3125000000.0,,,,,,,,,,,,-65000000.0,-125000000.0,https://www.sec.gov/Archives/edgar/data/896878/000089687821000233/0000896878-21-000233-index.htm,,,Intuit Inc.,,3250000000.0,-3965000000.0,-3176000000.0,-3878000000.0,,2062000000.0,,,3250000000.0,,,,,,,,-383000000.0,-66000000.0,,125000000.0,,,-48000000.0,,FY,,,-1489000000.0,USD,,,,779000000.0,,,,,753000000.0,INTU,,,,,,,,,,,,,,,,,
2022-09-02 17:09:05,,,,,,2022.0,,,,,,,,896878.0,,,,Intuit,10155000000.0,2406000000.0,USD,2022-07-31,,,,,,746000000.0,,3369000000.0,0.2647336162,,7.38,7.27,,NASDAQ,2022-09-02,https://www.sec.gov/Archives/edgar/data/896878/000089687822000028/intu-20220731.htm,,1460000000.0,,,10320000000.0,0.8109382367,2542000000.0,0.1997485463,476000000.0,,81000000.0,52000000.0,,,https://www.sec.gov/Archives/edgar/data/896878/000089687822000028/0000896878-22-000028-index.htm,,,Intuit Inc.,,,,,,,2066000000.0,0.1623448059,,,7749000000.0,2571000000.0,0.2020273456,,,,416000000.0,,,,,,,,,FY,,,,USD,2347000000.0,,12726000000.0,,3526000000.0,4986000000.0,,,,INTU,,,,,,,,,,,,,,-29000000.0,,280000000.0,284000000.0
